2015(A),589.0,-2.15,28.0,46.0,3238.0,22.14,2.08,9.7,10.54,-38.77,IFRS별도,000650,천일고속
2016(E),,,,,,,,,,,IFRS별도,000650,천일고속
2017(E),,,,,,,,,,,IFRS별도,000650,천일고속
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),456,1024.94,132,114,935,,0.0,158.84,,-89.87,IFRS연결,192080,더블유게임즈
2014(A),713,,293,281,2192,,0.0,102.04,,-52.2,IFRS별도,192080,더블유게임즈
2015(A),1224,71.83,319,342,2524,20.08,2.35,16.68,22.7,-19.77,IFRS별도,192080,더블유게임즈
2016(E),1657,35.36,372,372,2168,18.66,1.67,9.62,8.11,-95.51,IFRS별도,192080,더블유게임즈
2017(E),2226,34.3,775,745,4337,9.33,1.41,16.84,3.23,-92.53,IFRS별도,192080,더블유게임즈
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),1044.0,,135.0,117.0,1969.0,0.0,0.0,38.1,,42.94,IFRS별도,090410,덕신하우징
2014(A),906.0,-13.2,106.0,70.0,1019.0,8.88,1.04,12.96,5.72,-3.02,IFRS별도,090410,덕신하우징
2015(A),1049.0,,32.0,11.0,141.0,48.93,0.8,,15.06,18.56,IFRS연결,090410,덕신하우징
2016(E),,,,,,,,,,,IFRS별도,090410,덕신하우징
2017(E),,,,,,,,,,,IFRS별도,090410,덕신하우징
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),1257.0,4.48,-27.0,-123.0,-400.0,-3.25,1.27,-33.25,89.69,238.38,IFRS연결,094480,갤럭시아컴즈
2014(A),983.0,-21.81,19.0,127.0,412.0,6.58,1.92,33.8,2.36,-10.6,IFRS연결,094480,갤럭시아컴즈
2015(A),396.0,-59.74,24.0,16.0,50.0,96.98,3.21,3.5,43.57,-3.3,IFRS연결,094480,갤럭시아컴즈
2016(E),,,,,,,,,,,IFRS연결,094480,갤럭시아컴즈
2017(E),,,,,,,,,,,IFRS연결,094480,갤럭시아컴즈
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),101.0,3.18,-22.0,-33.0,-142.0,-4.17,1.04,-22.25,-3.17,-20.25,IFRS연결,032800,판타지오
2014(A),126.0,23.71,-42.0,-262.0,-883.0,-1.35,2.24,-136.23,-2.23,3.54,IFRS연결,032800,판타지오
2015(A),231.0,84.16,9.0,15.0,30.0,35.36,1.86,5.74,25.38,-4.14,IFRS연결,032800,판타지오
2016(E),,,,,,,,,,,IFRS별도,032800,판타지오
2017(E),,,,,,,,,,,IFRS별도,032800,판타지오
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),4458.0,9.58,157.0,23.0,80.0,60.98,0.69,1.14,5.64,9.85,IFRS연결,015890,태경산업
2014(A),4077.0,-8.56,153.0,35.0,119.0,48.71,0.87,1.74,5.95,12.44,IFRS연결,015890,태경산업
2015(A),3539.0,-13.2,-33.0,-104.0,-357.0,-16.21,0.93,-5.54,18.46,46.34,IFRS연결,015890,태경산업
2016(E),,,,,,,,,,,IFRS연결,015890,태경산업
2017(E),,,,,,,,,,,IFRS연결,015890,태경산업
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),1458.0,-20.32,106.0,88.0,496.0,7.14,0.87,13.05,1.69,-35.72,IFRS연결,076080,웰크론한텍
2014(A),1295.0,-11.17,-60.0,-67.0,-376.0,-5.87,0.62,-9.85,-4.43,-10.79,IFRS연결,076080,웰크론한텍
2015(A),1349.0,4.17,19.0,-23.0,-127.0,-18.69,0.68,-3.59,191.7,-23.23,IFRS연결,076080,웰크론한텍
2016(E),,,,,,,,,,,IFRS연결,076080,웰크론한텍
2017(E),,,,,,,,,,,IFRS연결,076080,웰크론한텍
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
데이터가 없습니다.,,,,,,,,,,,,003075,코오롱글로벌우
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),5478.0,-6.99,173.0,62.0,894.0,20.75,0.32,1.56,7.49,18.95,IFRS연결,005010,휴스틸
2014(A),5538.0,1.11,194.0,150.0,2174.0,8.19,0.31,3.74,6.56,23.53,IFRS연결,005010,휴스틸
2015(A),4385.0,-20.83,82.0,7.0,100.0,153.7,0.27,0.18,6.76,8.44,IFRS연결,005010,휴스틸
2016(E),,,,,,,,,,,IFRS연결,005010,휴스틸
2017(E),,,,,,,,,,,IFRS연결,005010,휴스틸
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),1378.0,0.74,19.0,24.0,183.0,7.6,0.49,6.23,4.83,14.24,IFRS연결,010600,와이비로드
2014(A),1196.0,-13.16,2.0,-67.0,-460.0,-4.28,0.86,-17.67,-9.57,43.78,IFRS연결,010600,와이비로드
2015(A),1125.0,-5.97,21.0,6.0,36.0,66.24,1.0,1.54,18.16,30.92,IFRS연결,010600,와이비로드
2016(E),,,,,,,,,,,IFRS별도,010600,와이비로드
2017(E),,,,,,,,,,,IFRS별도,010600,와이비로드
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),337.0,-27.73,4.0,5.0,36.0,50.58,0.75,1.5,8.71,-30.4,IFRS별도,068940,아이씨케이
2014(A),253.0,-24.92,-21.0,-17.0,-133.0,-36.79,2.15,-5.64,-53.14,-24.81,IFRS별도,068940,아이씨케이
2015(A),299.0,,1.0,6.0,51.0,85.59,1.87,,26.8,-10.78,IFRS연결,068940,아이씨케이
2016(E),500.0,67.06,50.0,40.0,321.0,16.34,,,,,IFRS연결,068940,아이씨케이
2017(E),,,,,,,,,,,IFRS연결,068940,아이씨케이
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),708.0,8.13,48.0,20.0,414.0,59.01,1.26,2.15,9.72,-41.9,IFRS별도,002250,알보젠코리아
2014(A),653.0,,-112.0,-107.0,-2057.0,-6.66,0.9,,-25.18,37.73,IFRS연결,002250,알보젠코리아
2015(A),1658.0,,206.0,122.0,1032.0,17.97,1.15,6.57,9.49,19.86,IFRS별도,002250,알보젠코리아
2016(E),,,,,,,,,,,IFRS별도,002250,알보젠코리아
2017(E),,,,,,,,,,,IFRS별도,002250,알보젠코리아
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),496.0,11.31,-64.0,-83.0,-958.0,-2.03,0.85,-35.58,-7.21,115.76,IFRS별도,095300,엔에스브이
2014(A),407.0,-17.93,-25.0,-41.0,-464.0,-3.98,0.83,-21.21,-31.9,118.28,IFRS별도,095300,엔에스브이
2015(A),280.0,,-96.0,-116.0,-1166.0,-5.75,5.56,,-10.06,122.72,IFRS연결,095300,엔에스브이
2016(E),,,,,,,,,,,IFRS별도,095300,엔에스브이
2017(E),,,,,,,,,,,IFRS별도,095300,엔에스브이
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
데이터가 없습니다.,,,,,,,,,,,,005305,롯데칠성우
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2014(A),0.0,,-2.0,-1.0,-54.0,-37.34,1.06,,-65.5,-4.16,IFRS별도,204440,대우스팩2호
2015(A),0.0,,-1.0,1.0,23.0,89.53,1.05,1.18,-154.3,-3.19,IFRS별도,204440,대우스팩2호
2016(E),,,,,,,,,,,IFRS별도,204440,대우스팩2호
2017(E),,,,,,,,,,,IFRS별도,204440,대우스팩2호
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),209.0,-64.82,-18.0,-39.0,-315.0,-7.12,2.63,-32.91,-22.02,167.66,IFRS연결,115450,지트리비앤티
2014(A),176.0,-15.54,-9.0,-16.0,-94.0,-36.77,2.83,-9.92,-207.12,-1.72,IFRS연결,115450,지트리비앤티
2015(A),168.0,-4.75,-31.0,-43.0,-217.0,-61.73,8.73,-16.43,-80.61,7.8,IFRS연결,115450,지트리비앤티
2016(E),,,,,,,,,,,IFRS연결,115450,지트리비앤티
2017(E),,,,,,,,,,,IFRS연결,115450,지트리비앤티
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),3954.0,28.57,711.0,562.0,5620.0,4.41,0.78,19.69,0.88,-37.57,IFRS연결,021820,세원정공
2014(A),3652.0,-7.65,650.0,463.0,4634.0,6.61,0.89,13.98,1.01,-47.37,IFRS연결,021820,세원정공
2015(A),3666.0,0.39,601.0,427.0,4266.0,5.88,0.62,11.35,0.06,-46.65,IFRS연결,021820,세원정공
2016(E),,,,,,,,,,,IFRS별도,021820,세원정공
2017(E),,,,,,,,,,,IFRS별도,021820,세원정공
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),82566,4.34,4640,3302,4256,17.15,1.36,8.19,5.89,19.66,IFRS연결,009150,삼성전기
2014(A),61004,-26.11,649,5027,6478,8.44,0.93,11.52,2.93,5.08,IFRS연결,009150,삼성전기
2015(A),61763,1.24,3013,112,144,436.26,1.13,0.26,6.51,21.25,IFRS연결,009150,삼성전기
2016(E),64901,5.08,2365,1668,2149,24.1,0.9,3.9,5.99,23.05,IFRS연결,009150,삼성전기
2017(E),67341,3.76,3055,2166,2791,18.56,0.87,4.92,5.44,22.15,IFRS연결,009150,삼성전기
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),2223,5.63,129,101,925,6.76,0.58,11.6,2.33,-24.79,IFRS연결,069510,에스텍
2014(A),2749,23.65,179,130,1193,8.19,0.82,13.64,3.41,-27.21,IFRS연결,069510,에스텍
2015(A),2702,-1.72,159,142,1300,7.96,0.78,13.34,3.17,-29.63,IFRS연결,069510,에스텍
2016(E),2771,2.55,166,146,1338,7.03,0.62,12.2,2.43,-34.41,IFRS연결,069510,에스텍
2017(E),2900,4.66,176,154,1412,6.67,0.57,11.56,2.08,-35.56,IFRS연결,069510,에스텍
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),20727,-7.33,-1,-562,-3679,-3.48,0.48,-13.2,-39.26,128.0,IFRS연결,005950,이수화학
2014(A),18516,-10.67,-357,-583,-3813,-2.39,0.4,-16.06,-12.77,128.02,IFRS연결,005950,이수화학
2015(A),14712,-20.54,1,-434,-2840,-3.63,0.51,-13.77,-55.49,109.61,IFRS연결,005950,이수화학
2016(E),13888,-5.61,610,328,2144,7.79,0.75,10.55,,,IFRS연결,005950,이수화학
2017(E),15868,14.26,752,454,2975,5.61,0.67,13.25,,,IFRS연결,005950,이수화학
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),6713.0,3.8,289.0,287.0,1574.0,4.84,0.81,18.27,1.14,-44.55,IFRS연결,005710,대원산업
2014(A),7130.0,6.21,187.0,132.0,723.0,12.25,0.9,7.51,2.2,-43.25,IFRS연결,005710,대원산업
2015(A),7735.0,8.5,153.0,64.0,350.0,19.2,0.66,3.48,2.53,-33.37,IFRS연결,005710,대원산업
2016(E),,,,,,,,,,,IFRS연결,005710,대원산업
2017(E),,,,,,,,,,,IFRS연결,005710,대원산업
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),320.0,63.87,21.0,26.0,399.0,9.89,0.84,9.07,4.02,-43.55,IFRS연결,109740,디에스케이
2014(A),350.0,9.28,30.0,25.0,390.0,7.84,0.61,8.14,0.46,-56.97,IFRS연결,109740,디에스케이
2015(A),565.0,61.27,105.0,94.0,1446.0,6.22,1.4,25.65,3.32,-45.5,IFRS연결,109740,디에스케이
2016(E),,,,,,,,,,,IFRS별도,109740,디에스케이
2017(E),,,,,,,,,,,IFRS별도,109740,디에스케이
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),2234.0,295.67,201.0,140.0,1140.0,6.92,0.77,11.75,5.18,9.89,IFRS별도,163560,동일고무벨트
2014(A),2491.0,11.52,255.0,192.0,1568.0,5.63,0.76,14.33,4.41,11.65,IFRS별도,163560,동일고무벨트
2015(A),2544.0,,230.0,192.0,1567.0,7.5,0.9,,5.11,4.1,IFRS연결,163560,동일고무벨트
2016(E),,,,,,,,,,,IFRS별도,163560,동일고무벨트
2017(E),,,,,,,,,,,IFRS별도,163560,동일고무벨트
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
데이터가 없습니다.,,,,,,,,,,,,000995,동부하이텍1우
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),2893,50.72,122,75,726,8.06,0.86,12.18,5.51,1.07,IFRS연결,078890,가온미디어
2014(A),3434,18.71,176,114,1035,8.88,1.26,15.12,7.45,14.91,IFRS연결,078890,가온미디어
2015(A),3758,9.43,203,98,753,14.33,1.37,10.69,9.51,4.02,IFRS연결,078890,가온미디어
2016(E),5009,33.3,299,226,1688,6.19,1.13,20.64,4.4,-0.42,IFRS연결,078890,가온미디어
2017(E),5574,11.28,352,275,2051,5.1,0.93,20.88,3.6,-5.44,IFRS연결,078890,가온미디어
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),36581,5.87,525,444,10949,11.6,0.38,3.81,5.37,18.55,IFRS연결,004690,삼천리
2014(A),37363,2.14,273,165,4069,34.16,0.42,1.4,13.3,64.26,IFRS연결,004690,삼천리
2015(A),36679,-1.83,891,371,9150,11.2,0.3,3.11,6.34,57.9,IFRS연결,004690,삼천리
2016(E),31677,-13.64,794,410,10099,10.55,0.31,3.34,5.93,50.56,IFRS연결,004690,삼천리
2017(E),34712,9.58,880,464,11443,9.31,0.3,3.69,5.45,46.41,IFRS연결,004690,삼천리
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),62.0,10.11,-84.0,-95.0,-371.0,-3.64,1.6,-36.32,-3.85,-0.7,IFRS별도,053590,한국테크놀로지
2014(A),209.0,236.17,14.0,10.0,40.0,36.4,1.57,4.39,24.32,10.69,IFRS별도,053590,한국테크놀로지
2015(A),72.0,-65.57,-129.0,-247.0,-815.0,-5.72,11.1,-126.37,-6.89,58.79,IFRS별도,053590,한국테크놀로지
2016(E),,,,,,,,,,,IFRS별도,053590,한국테크놀로지
2017(E),,,,,,,,,,,IFRS별도,053590,한국테크놀로지
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),4417.0,-33.22,119.0,91.0,224.0,48.5,1.29,2.81,27.76,41.34,IFRS별도,078020,이베스트투자증권
2014(A),5182.0,41.88,292.0,223.0,550.0,18.55,1.14,6.99,18.76,102.34,IFRS별도,078020,이베스트투자증권
2015(A),6735.0,29.97,618.0,485.0,1197.0,8.85,1.04,13.89,10.62,93.66,IFRS별도,078020,이베스트투자증권
2016(E),,,,,,,,,,,IFRS별도,078020,이베스트투자증권
2017(E),,,,,,,,,,,IFRS별도,078020,이베스트투자증권
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
데이터가 없습니다.,,,,,,,,,,,,230980,IBKS제4호스팩
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),464.0,-15.64,7.0,-16.0,-83.0,-22.7,1.72,-7.07,5.0,-1.03,IFRS연결,011420,갤럭시아에스엠
2014(A),439.0,-5.49,-4.0,-3.0,-13.0,-129.14,1.42,-1.14,10.72,7.5,IFRS연결,011420,갤럭시아에스엠
2015(A),625.0,42.35,21.0,19.0,84.0,41.04,1.91,5.11,15.89,-39.53,IFRS연결,011420,갤럭시아에스엠
2016(E),,,,,,,,,,,IFRS연결,011420,갤럭시아에스엠
2017(E),,,,,,,,,,,IFRS연결,011420,갤럭시아에스엠
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),2430.0,11.9,117.0,107.0,535.0,8.73,0.88,10.45,3.98,-8.86,IFRS별도,083420,KPX그린케미칼
2014(A),2516.0,3.55,142.0,130.0,649.0,9.17,1.03,11.69,4.95,8.71,IFRS별도,083420,KPX그린케미칼
2015(A),2199.0,-12.61,30.0,35.0,177.0,23.3,0.71,3.05,6.16,29.82,IFRS별도,083420,KPX그린케미칼
2016(E),,,,,,,,,,,IFRS별도,083420,KPX그린케미칼
2017(E),,,,,,,,,,,IFRS별도,083420,KPX그린케미칼
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),1501.0,-15.37,-33.0,-28.0,-530.0,-5.23,0.83,-13.35,-3.57,-28.07,IFRS별도,051380,피씨디렉트
2014(A),1741.0,15.94,4.0,-2.0,-27.0,-122.99,1.02,-0.82,-104.05,0.32,IFRS별도,051380,피씨디렉트
2015(A),1977.0,13.6,15.0,2.0,25.0,182.78,1.33,0.74,88.9,15.84,IFRS별도,051380,피씨디렉트
2016(E),,,,,,,,,,,IFRS별도,051380,피씨디렉트
2017(E),,,,,,,,,,,IFRS별도,051380,피씨디렉트
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),290.0,-7.22,15.0,13.0,224.0,17.41,0.66,3.88,3.1,-44.55,IFRS별도,072950,빛샘전자
2014(A),282.0,,10.0,63.0,1046.0,2.95,0.39,,1.42,-17.71,IFRS연결,072950,빛샘전자
2015(A),539.0,91.36,23.0,28.0,461.0,15.04,0.84,5.92,6.37,-26.28,IFRS연결,072950,빛샘전자
2016(E),,,,,,,,,,,IFRS별도,072950,빛샘전자
2017(E),,,,,,,,,,,IFRS별도,072950,빛샘전자
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),4398.0,17.96,80.0,59.0,369.0,7.84,0.55,8.05,2.9,15.65,IFRS연결,090740,연이정보통신
2014(A),4473.0,1.69,48.0,28.0,173.0,13.6,0.42,3.72,2.28,3.71,IFRS연결,090740,연이정보통신
2015(A),4561.0,1.97,45.0,39.0,244.0,12.53,0.49,5.11,3.82,34.44,IFRS연결,090740,연이정보통신
2016(E),,,,,,,,,,,IFRS별도,090740,연이정보통신
2017(E),,,,,,,,,,,IFRS별도,090740,연이정보통신
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),260.0,8.83,-25.0,-34.0,-179.0,-12.06,2.88,-20.78,-32.56,96.65,IFRS별도,056080,유진로봇
2014(A),368.0,,4.0,-2.0,-12.0,-397.67,4.17,,80.34,19.57,IFRS연결,056080,유진로봇
2015(A),423.0,14.76,4.0,-21.0,-92.0,-66.91,5.67,-8.37,-261.31,43.2,IFRS연결,056080,유진로봇
2016(E),,,,,,,,,,,IFRS연결,056080,유진로봇
2017(E),,,,,,,,,,,IFRS연결,056080,유진로봇
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),1463.0,6.57,58.0,36.0,601.0,10.77,0.82,8.03,5.76,12.12,IFRS연결,032750,삼진
2014(A),1374.0,-6.07,59.0,67.0,1110.0,5.41,0.67,13.25,3.84,10.42,IFRS연결,032750,삼진
2015(A),1157.0,-15.81,42.0,51.0,854.0,15.93,1.4,9.18,8.08,-6.62,IFRS연결,032750,삼진
2016(E),,,,,,,,,,,IFRS별도,032750,삼진
2017(E),,,,,,,,,,,IFRS별도,032750,삼진
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),2207.0,14.73,175.0,41.0,388.0,,0.0,3.37,,82.49,IFRS연결,145210,세화아이엠씨
2014(A),2471.0,11.97,330.0,188.0,1758.0,,0.0,13.62,,95.01,IFRS연결,145210,세화아이엠씨
2015(A),2278.0,-7.8,121.0,16.0,139.0,67.5,0.65,1.03,11.8,68.25,IFRS연결,145210,세화아이엠씨
2016(E),2430.0,6.67,130.0,80.0,673.0,11.94,0.54,4.63,7.33,53.37,IFRS연결,145210,세화아이엠씨
2017(E),,,,,,,,,,,IFRS연결,145210,세화아이엠씨
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),9436,21.53,618,865,7592,24.63,1.59,7.16,15.8,-24.59,IFRS연결,000100,유한양행
2014(A),10175,7.83,744,909,7986,21.23,1.37,7.26,11.73,-28.02,IFRS연결,000100,유한양행
2015(A),11287,10.93,858,1260,11068,24.62,2.05,9.55,14.42,-24.07,IFRS연결,000100,유한양행
2016(E),12410,9.95,896,1259,11056,27.95,2.16,8.9,24.93,-24.92,IFRS연결,000100,유한양행
2017(E),13360,7.65,997,1302,11430,27.03,2.01,8.56,22.36,-27.07,IFRS연결,000100,유한양행
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),279.0,322.39,13.0,13.0,136.0,,0.0,11.17,,2.79,GAAP개별,226350,아이엠텍
2014(A),466.0,67.05,59.0,54.0,387.0,,0.0,33.78,,-13.33,GAAP개별,226350,아이엠텍
2015(A),1048.0,,177.0,145.0,1040.0,,0.0,54.04,,-25.81,IFRS별도,226350,아이엠텍
2016(E),,,,,,,,,,,IFRS별도,226350,아이엠텍
2017(E),,,,,,,,,,,IFRS별도,226350,아이엠텍
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),180,50.91,71,56,855,,0.0,36.54,,-27.5,GAAP개별,214450,파마리서치프로덕트
2014(A),248,,114,88,1254,,0.0,40.59,,19.4,IFRS별도,214450,파마리서치프로덕트
2015(A),375,51.24,161,129,1553,47.01,4.41,14.19,32.44,-75.05,IFRS별도,214450,파마리서치프로덕트
2016(E),539,43.91,197,174,1838,30.41,9.91,16.56,17.98,-250.19,IFRS별도,214450,파마리서치프로덕트
2017(E),632,17.25,269,222,2345,23.84,7.51,35.84,12.92,-197.16,IFRS별도,214450,파마리서치프로덕트
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),1718.0,24.41,257.0,213.0,1547.0,14.64,2.24,17.45,9.52,22.88,IFRS연결,052400,코나아이
2014(A),2142.0,24.7,298.0,257.0,1725.0,19.54,2.92,16.29,11.69,-3.81,IFRS연결,052400,코나아이
2015(A),2167.0,1.17,361.0,288.0,1854.0,18.5,2.62,15.18,9.68,-21.03,IFRS연결,052400,코나아이
2016(E),,,,,,,,,,,IFRS연결,052400,코나아이
2017(E),,,,,,,,,,,IFRS연결,052400,코나아이
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),289.0,-46.05,-44.0,-146.0,-829.0,-1.92,0.75,-32.64,-4.18,3.22,IFRS연결,051980,휴림스
2014(A),205.0,-29.08,-46.0,-84.0,-455.0,-2.23,0.6,-24.38,-2.32,-12.26,IFRS연결,051980,휴림스
2015(A),188.0,-8.16,-91.0,-205.0,-1112.0,-5.35,10.54,-103.14,-5.76,9.02,IFRS연결,051980,휴림스
2016(E),,,,,,,,,,,IFRS별도,051980,휴림스
2017(E),,,,,,,,,,,IFRS별도,051980,휴림스
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
